timestamp,tx,ty,tz,speed_m_s,inliers,imu_fused
1520530350201381451,-0.025036,0.079916,-0.089964,2.4581,302,1
1520530350251383451,-0.137645,0.038998,-0.074107,3.2222,287,1
1520530350301384451,-0.029770,0.057273,-0.045370,1.5779,296,1
1520530350351386451,0.027694,0.038970,-0.054722,1.4532,311,1
1520530350451514644,-0.114907,0.020380,-0.050066,2.5333,363,1
1520530350501515644,-0.084161,0.054643,-0.075374,2.5100,391,1
1520530350551517644,-0.090086,0.054268,-0.072907,2.5593,418,1
1520530350601519644,-0.062166,0.040884,-0.064830,1.9737,462,1
1520530350651520644,-0.049210,0.037174,-0.070899,1.8793,447,1
1520530350701522644,-0.018566,0.032186,-0.049848,1.2434,407,1
1520530350751523644,-0.033355,0.034729,-0.064419,1.6085,441,1
1520530350801525644,-0.072685,0.089355,-0.076324,2.7634,414,1
1520530350851526644,-0.080438,0.023112,-0.060309,2.0631,459,1
1520530350901570679,-0.051194,0.096264,-0.087753,2.7967,471,1
1520530350951572679,-0.066381,0.010752,-0.091464,2.2704,442,1
1520530351001573679,-0.030492,0.027985,-0.100591,2.1754,435,1
1520530351051575679,-0.058078,0.082285,-0.093712,2.7513,459,1
1520530351101577679,-0.035431,0.026997,-0.050886,1.3525,482,1
1520530351151578679,-0.028987,0.053505,-0.057849,1.6792,504,1
1520530351201580679,-0.034121,0.058951,-0.060014,1.8155,512,1
1520530351251581679,-0.018493,0.065606,-0.072073,1.9840,537,1
1520530351301682977,-0.045761,0.067029,-0.060755,2.0235,565,1
1520530351351679977,-0.016029,0.045458,-0.057966,1.5079,567,1
1520530351401684977,-0.015013,0.063721,-0.063645,1.8259,597,1
1520530351451682977,0.075800,0.003599,-0.059262,1.9258,593,1
1520530351501758977,-0.016543,0.066104,-0.057902,1.7857,594,1
1520530351551685977,-0.022222,0.074930,-0.046572,1.8223,651,1
1520530351601687977,-0.026265,0.049977,-0.063747,1.7030,598,1
1520530351651688977,-0.015356,0.063852,-0.014879,1.3467,569,1
1520530351701694977,-0.030082,0.046252,-0.058002,1.6009,561,1
1520530351751695977,-0.024319,0.055610,-0.051400,1.5907,642,1
1520530351801697977,-0.010864,0.066084,-0.039998,1.5601,651,1
1520530351851699977,-0.004027,0.056062,-0.038286,1.3601,633,1
1520530351901700977,-0.017043,0.077739,-0.049271,1.8720,628,1
1520530351951702977,0.019286,0.060511,-0.044298,1.5486,602,1
1520530352001703977,0.011208,0.039337,-0.042456,1.1790,563,1
1520530352051705977,0.016377,0.036360,-0.047717,1.2437,577,1
1520530352101805381,-0.001809,0.065626,-0.033800,1.4739,508,1
1520530352151806381,0.042604,-0.026203,-0.034789,1.2185,544,1
1520530352201808381,0.013490,0.052889,-0.043558,1.3966,488,1
1520530352251809381,0.030199,0.022647,-0.036887,1.0556,478,1
1520530352301811381,-0.007897,-0.026276,-0.016131,0.6365,518,1
1520530352351812381,0.023512,0.008835,-0.026146,0.7251,477,1
1520530352401814381,0.023033,-0.016273,-0.015864,0.6471,460,1
1520530352451816381,0.018003,-0.000549,-0.018230,0.5125,392,1
1520530352501468679,0.099225,-0.001909,-0.025399,2.0632,438,1
1520530352551470679,0.150860,-0.049716,-0.106523,3.8249,351,1
1520530352601471679,0.059886,0.028486,-0.019595,1.3830,390,1
1520530352651473679,0.020083,-0.041065,-0.014160,0.9571,385,1
1520530352701474679,0.038567,0.012189,-0.018835,0.8923,373,1
1520530352751476679,0.022988,0.006735,-0.016884,0.5861,385,1
1520530352801477679,0.038089,0.007872,-0.016395,0.8441,320,1
1520530352851479679,0.047886,0.012446,-0.019194,1.0613,265,1
1520530352901098100,0.068071,0.040432,-0.024898,1.6727,152,1
1520530352951099100,0.017668,-0.002808,-0.022130,0.5691,130,1
1520530353001101100,-0.045136,0.063917,-0.039835,1.7560,121,1
1520530353051102100,-0.025556,0.030651,-0.038028,1.1025,154,1
1520530353101208100,0.009499,-0.035179,-0.035508,1.0154,173,1
1520530353151105100,0.045302,-0.041937,-0.062311,1.7579,166,1
1520530353201107100,-0.035501,0.013488,-0.004751,0.7654,172,1
1520530353251108100,-0.029282,0.006084,-0.000865,0.5984,150,1
1520530353301110100,-0.036197,0.020437,-0.008861,0.8500,134,1
1520530353351397714,-0.054543,0.071321,-0.026198,1.8599,121,1
1520530353401398714,0.014571,0.044915,-0.021463,1.0374,140,1
1520530353451400714,0.004405,0.027859,-0.021756,0.7124,121,1
1520530353501401714,-0.001147,0.058086,-0.024506,1.2611,140,1
1520530353551403714,-0.065708,0.064718,-0.049611,2.0944,132,1
1520530353601404714,-0.135265,0.035815,-0.067967,3.1111,149,1
1520530353651406714,-0.029300,-0.195215,-0.008612,3.9516,130,1
1520530353701407714,-0.035110,0.018124,-0.005142,0.7969,134,1
1520530353751735749,-0.007411,0.051499,-0.001956,1.0345,98,1
1520530353801737749,-0.067730,0.008506,-0.027007,1.4681,168,1
1520530353851738749,-0.089687,0.033615,-0.034560,2.0364,227,1
1520530353901740749,-0.089687,-0.001068,-0.021306,1.8437,174,1
1520530353951741749,-0.055941,0.135413,-0.029434,2.9887,205,1
1520530354001743749,-0.129779,-0.061057,-0.004352,2.8697,236,1
1520530354051744749,0.087449,0.022585,0.022225,1.8602,206,1
1520530354101746749,-0.098523,0.047914,-0.045191,2.3701,222,1
1520530354151896258,-0.133783,0.135456,-0.041888,3.8871,224,1
1520530354201897258,-0.082889,0.026345,-0.026906,1.8208,275,1
1520530354251899258,-0.076752,-0.008625,-0.025107,1.6242,350,1
1520530354301900258,-0.116835,-0.016312,-0.040776,2.4963,330,1
1520530354351902258,-0.069963,0.037540,-0.039231,1.7712,445,1
1520530354401904258,-0.077045,0.037108,-0.037364,1.8664,676,1
1520530354451905258,-0.071003,0.042451,-0.046351,1.8965,650,1
1520530354501907258,-0.072638,0.041582,-0.051850,1.9691,600,1
1520530354551593714,-0.023266,0.128199,-0.048470,2.7979,566,1
1520530354601592714,-0.099726,0.100093,-0.044206,2.9610,616,1
1520530354651594714,-0.111907,0.059944,-0.049606,2.7259,643,1
1520530354701595714,-0.016291,0.040238,-0.063535,1.5389,639,1
1520530354751596714,0.077938,-0.056282,-0.067252,2.3464,599,1
1520530354801598714,-0.121081,0.052658,-0.049651,2.8211,652,1
1520530354851599714,0.058723,-0.015269,-0.064429,1.7700,666,1
1520530354901601714,-0.103045,0.037535,-0.042546,2.3526,661,1
1520530354951359153,0.039174,-0.015091,-0.065918,1.5706,607,1
1520530355001360153,0.109885,-0.024980,-0.074071,2.6970,579,1
1520530355051362153,-0.079939,0.055446,-0.057785,2.2630,587,1
1520530355101363153,0.059152,-0.046294,-0.066579,2.0074,543,1
1520530355151365153,-0.042126,-0.021077,-0.005610,0.9487,475,1
1520530355201366153,-0.044193,0.068350,-0.004173,1.6300,469,1
1520530355251368153,0.001568,0.004719,0.005598,0.1498,505,1
1520530355301370153,-0.094211,0.036758,-0.011205,2.0349,475,1
1520530355351371153,-0.011118,0.024677,-0.048047,1.1029,457,1
1520530355401407469,-0.001049,0.026668,-0.037134,0.9139,421,1
1520530355451408469,-0.066533,0.069633,-0.030199,2.0186,371,1
1520530355501410469,0.000457,-0.013200,-0.005433,0.2856,320,1
1520530355551411469,-0.017393,0.013301,-0.014159,0.5215,353,1
1520530355601414469,-0.017954,0.011232,-0.013676,0.5042,323,1
1520530355651415469,-0.015501,0.011540,-0.014801,0.4868,319,1
1520530355701417469,-0.016552,0.010388,-0.013828,0.4788,320,1
1520530355751418469,-0.043490,0.004470,-0.021144,0.9712,338,1
1520530355801530907,-0.020093,0.012949,-0.019580,0.6166,300,1
1520530355851532907,-0.021207,-0.004492,-0.014384,0.5203,387,1
1520530355901533907,-0.031025,0.011021,-0.019166,0.7619,373,1
1520530355951535907,-0.034186,0.005766,-0.018891,0.7896,356,1
1520530356001536907,-0.013332,0.019510,-0.018409,0.5991,364,1
1520530356051538907,-0.016009,0.015368,-0.020303,0.6015,357,1
1520530356101540907,-0.014661,0.018902,-0.024441,0.6840,365,1
1520530356151541907,-0.034137,0.068527,-0.054969,1.8849,379,1
1520530356201375977,-0.004149,0.017046,-0.018858,0.5169,395,1
1520530356251379977,-0.017054,0.036754,-0.034431,1.0633,352,1
1520530356301378977,-0.007602,0.034292,-0.028778,0.9082,370,1
1520530356351379977,-0.040165,0.036447,-0.033684,1.2769,345,1
1520530356401381977,-0.036817,0.052864,-0.034315,1.4598,329,1
1520530356451382977,-0.135749,0.058128,-0.054255,3.1464,317,1
1520530356551385977,0.005886,0.042431,-0.057466,1.4335,359,1
1520530356601232469,-0.020440,-0.010137,-0.042488,0.9675,343,1
1520530356651234469,-0.023251,-0.014694,-0.039049,0.9552,317,1
1520530356701235469,-0.012236,-0.015482,-0.040880,0.9079,373,1
1520530356751237469,-0.031884,0.003155,-0.022620,0.7844,356,1
1520530356801238469,0.011355,0.001214,-0.040600,0.8435,388,1
1520530356851240469,0.014287,-0.006857,-0.076585,1.5641,418,1
1520530356901242469,-0.023211,0.017147,-0.030319,0.8371,406,1
1520530356951243469,-0.025560,0.013864,-0.030887,0.8484,468,1
1520530357001152556,-0.011844,0.001699,-0.044036,0.9143,542,1
1520530357051153556,-0.028102,0.015519,-0.033886,0.9335,578,1
1520530357101155556,-0.031843,-0.007488,-0.030024,0.8880,472,1
1520530357151156556,-0.032004,0.015330,-0.041540,1.0927,424,1
1520530357201158556,-0.019649,0.013979,-0.046166,1.0416,394,1
1520530357251159556,0.015160,0.004731,-0.063408,1.3073,349,1
1520530357301161556,-0.053543,0.018856,-0.040060,1.3895,320,1
1520530357351163556,-0.033051,0.000655,-0.040678,1.0483,273,1
1520530357401657890,-0.038024,-0.013970,-0.030761,1.0073,203,1
1520530357451659890,-0.036703,0.015507,-0.033623,1.0427,290,1
1520530357501661890,0.020430,0.028859,-0.049245,1.2124,293,1
1520530357551662890,-0.001401,-0.015266,-0.069521,1.4238,352,1
1520530357601665890,-0.006927,0.007778,-0.060947,1.2365,338,1
1520530357651665890,0.017797,0.053039,-0.030342,1.2729,353,1
1520530357701666890,-0.057073,0.000640,-0.041804,1.4149,372,1
1520530357751668890,0.003590,0.061442,-0.037569,1.4421,417,1
1520530357801670890,-0.014767,0.030975,-0.047025,1.1642,407,1
1520530357851585223,-0.033700,0.014781,-0.036533,1.0389,400,1
1520530357901559223,-0.075832,0.025309,-0.058899,1.9870,405,1
1520530357951560223,0.029087,0.045933,-0.037236,1.3179,433,1
1520530358001562223,-0.053050,0.042012,-0.057099,1.7708,387,1
1520530358051563223,-0.075335,0.030864,-0.053266,1.9458,431,1
1520530358101565223,-0.002244,0.051292,-0.045451,1.3713,436,1
1520530358151567223,-0.041694,0.039154,-0.053530,1.5667,369,1
1520530358201568223,-0.053533,0.014831,-0.051514,1.5151,420,1
1520530358251625170,-0.062714,0.024250,-0.064589,1.8626,443,1
1520530358301626170,-0.077106,0.005676,-0.070040,2.0864,361,1
1520530358351628170,-0.088700,0.023856,-0.068881,2.2961,407,1
1520530358401629170,-0.109060,0.046655,-0.079696,2.8581,454,1
1520530358451631170,-0.068692,0.085480,-0.076394,2.6728,508,1
1520530358501632170,-0.055317,0.037294,-0.056956,1.7544,538,1
1520530358551634170,-0.033620,0.067474,-0.087521,2.3101,515,1
1520530358601636170,-0.066346,0.025114,-0.058821,1.8430,512,1
1520530358651798293,-0.051945,0.045437,-0.067613,1.9261,516,1
1520530358701800293,-0.037407,0.019068,-0.052431,1.3434,511,1
1520530358751801293,-0.025200,0.023050,-0.047880,1.1762,513,1
1520530358801803293,-0.034293,0.019143,-0.056019,1.3683,521,1
1520530358851805293,-0.034821,0.031217,-0.048936,1.3537,545,1
1520530358901806293,-0.034914,0.033327,-0.071369,1.7231,542,1
1520530358951808293,-0.032543,0.031296,-0.045940,1.2882,608,1
1520530359001810293,-0.029584,0.021306,-0.060891,1.4194,587,1
1520530359051805749,-0.000698,0.046880,-0.053826,1.4278,581,1
1520530359101810749,-0.015513,0.010591,-0.049957,1.0673,594,1
1520530359151808749,-0.015749,0.012050,-0.053813,1.1471,547,1
1520530359201809749,-0.005545,0.003230,-0.060466,1.2161,574,1
1520530359251811749,-0.026195,0.029019,-0.051903,1.2995,580,1
1520530359301812749,-0.016690,0.028867,-0.046727,1.1481,609,1
1520530359351814749,-0.014321,0.024282,-0.040961,0.9944,678,1
1520530359401816749,-0.009552,0.038241,-0.045252,1.2002,600,1
1520530359451918854,-0.014360,0.046266,-0.036946,1.2160,611,1
1520530359501869854,-0.008320,0.049608,-0.040008,1.2867,606,1
1520530359551870854,-0.003246,0.047360,-0.040817,1.2521,580,1
1520530359601872854,0.016578,0.056264,-0.040476,1.4253,586,1
1520530359651873854,0.000421,0.042126,-0.045735,1.2436,524,1
1520530359701875854,0.003966,0.044561,-0.040425,1.2059,581,1
1520530359751877854,0.000385,0.048614,-0.026375,1.1061,576,1
1520530359801878854,-0.038757,0.048181,-0.053741,1.6385,492,1
1520530359851880854,0.014472,0.009991,-0.032071,0.7315,434,1
1520530359901825784,0.027369,0.053727,-0.052282,1.5979,464,1
1520530359951827784,0.027086,0.019519,-0.041049,1.0582,487,1
1520530360001828784,0.028746,0.017399,-0.035216,0.9735,421,1
1520530360051830784,0.050443,0.037384,-0.037771,1.4654,384,1
1520530360101831784,0.060632,-0.036182,-0.038965,1.6129,388,1
1520530360151833784,0.024279,0.036420,-0.026565,1.0240,344,1
1520530360201835784,0.010024,0.023735,-0.029419,0.7821,339,1
1520530360251836784,0.024449,0.001118,-0.023077,0.6728,305,1
1520530360351317118,0.070599,-0.009027,-0.018988,1.4732,111,1
1520530360401319118,-0.022239,0.006989,-0.033371,0.8141,87,1
1520530360451321118,-0.011395,0.002770,-0.045364,0.9371,88,1
1520530360501323118,0.002408,0.009636,-0.037398,0.7739,98,1
1520530360551324118,-0.027272,0.017610,-0.056685,1.3064,144,1
1520530360601326118,-0.039512,0.014093,-0.044780,1.2272,111,1
1520530360651327118,-0.025950,-0.029747,-0.009834,0.8136,122,1
1520530360700978083,-0.024198,0.006039,-0.038408,0.9223,115,1
1520530360750980083,-0.022934,0.056594,-0.034436,1.4020,106,1
1520530360800981083,-0.023086,-0.018749,-0.019117,0.7071,105,1
1520530360850983083,-0.009036,0.016847,-0.011345,0.4446,105,1
1520530360900984083,-0.007490,0.039084,-0.039894,1.1269,105,1
1520530360950988083,-0.021809,0.053618,-0.045775,1.4758,98,1
1520530361000988083,0.015574,0.034266,-0.015778,0.8162,104,1
1520530361051064083,0.026390,0.012672,-0.011651,0.6292,94,1
1520530361101043995,0.013033,0.091886,-0.033554,1.9745,65,1
1520530361151044995,0.053960,0.012720,-0.004349,1.1122,52,1
1520530361201046995,-0.030860,0.056203,-0.052511,1.6575,47,1
1520530361251047995,-0.051392,0.000829,-0.010692,1.0500,67,1
1520530361301049995,-0.013000,0.009588,-0.014850,0.4388,81,1
1520530361351050995,-0.033303,0.001918,-0.006975,0.6816,91,1
1520530361401052995,-0.001970,0.052334,-0.005533,1.0532,96,1
1520530361451054995,-0.040918,0.015746,0.003717,0.8800,116,1
1520530361501690030,-0.081105,-0.034895,-0.022089,1.7975,86,1
1520530361551692030,-0.036353,0.002278,-0.021687,0.8478,368,1
1520530361601693030,-0.043266,0.044053,-0.023481,1.3212,406,1
1520530361651695030,-0.044634,0.114997,-0.025239,2.5181,372,1
1520530361701696030,-0.025921,0.054883,-0.027896,1.3360,383,1
1520530361751698030,-0.053289,0.055249,-0.030618,1.6528,460,1
1520530361801700030,-0.055031,0.014871,-0.032300,1.3104,448,1
1520530361851701030,-0.045778,0.038751,-0.032106,1.3606,495,1
1520530361901939170,-0.050621,0.033071,-0.048076,1.5377,407,1
1520530361951941170,-0.038989,0.084526,-0.048225,2.0966,417,1
1520530362001942170,-0.032138,0.017877,-0.038412,1.0635,432,1
1520530362051944170,-0.054892,-0.003535,-0.033904,1.2922,404,1
1520530362101945170,-0.052693,0.013615,-0.045136,1.4141,453,1
1520530362151947170,-0.043048,0.011873,-0.036192,1.1496,475,1
1520530362201949170,-0.037761,0.010325,-0.034498,1.0435,418,1
1520530362251950170,-0.009995,0.074306,-0.013451,1.5234,390,1
1520530362301951170,-0.052812,0.022204,-0.039887,1.3961,367,1
1520530362401625205,-0.051041,0.061688,-0.046289,1.8496,354,1
1520530362501628205,0.109523,-0.100564,-0.035047,3.0551,348,1
1520530362601631205,-0.009509,0.002023,-0.000106,0.1944,318,1
1520530362651727205,0.114488,0.069696,-0.048749,2.8470,330,1
1520530362701634205,-0.116564,-0.033510,-0.061019,2.7204,320,1
1520530362751363767,-0.024414,-0.009887,-0.049919,1.1350,361,1
1520530362801365767,-0.000852,-0.023970,-0.032144,0.8021,385,1
1520530362851366767,-0.008260,-0.007388,-0.046898,0.9638,343,1
1520530362901368767,0.010247,-0.020795,-0.048848,1.0814,342,1
1520530362951369767,-0.049531,0.017331,-0.033249,1.2424,340,1
1520530363001371767,-0.108545,-0.016391,-0.036343,2.3126,312,1
1520530363051373767,-0.060290,0.032255,-0.040491,1.5892,328,1
1520530363101374767,0.068397,0.021509,-0.045297,1.6962,346,1
1520530363151649749,0.014930,0.017291,-0.045514,1.0129,376,1
1520530363201650749,0.002397,0.033178,-0.025678,0.8404,437,1
1520530363251652749,-0.014879,0.045545,-0.045902,1.3270,469,1
1520530363301653749,-0.027352,0.055867,-0.023516,1.3300,519,1
1520530363351655749,-0.035836,0.017703,-0.024977,0.9426,576,1
1520530363401657749,-0.037492,0.010251,-0.014555,0.8301,604,1
1520530363451658749,-0.045537,0.017728,-0.020000,1.0560,598,1
1520530363501660749,-0.048640,0.014012,-0.040896,1.3014,615,1
1520530363551745205,-0.044815,0.009061,-0.027326,1.0635,576,1
1520530363601746205,-0.054048,0.001315,-0.051819,1.4977,551,1
1520530363651748205,-0.053539,0.010683,-0.051779,1.5048,482,1
1520530363701749205,-0.048727,0.025862,-0.035734,1.3145,450,1
1520530363751751205,-0.046143,0.017373,-0.034558,1.2042,361,1
1520530363801753205,-0.052375,0.023686,-0.044093,1.4489,374,1
1520530363851754205,-0.050018,0.041688,-0.060925,1.7834,320,1
1520530363901756205,-0.030662,0.021871,-0.036914,1.0547,332,1
1520530363951779942,-0.025511,0.026758,-0.028998,0.9393,351,1
1520530364001781942,-0.007153,0.020468,-0.019056,0.5773,325,1
1520530364051783942,0.019380,0.009364,0.006346,0.4488,297,1
1520530364101784942,-0.008051,0.043430,-0.036761,1.1493,266,1
1520530364151785942,0.004414,0.115481,-0.024024,2.3607,254,1
1520530364201787942,0.024371,0.128875,-0.080948,3.0824,407,1
1520530364251788942,0.046393,0.130129,-0.123073,3.7004,470,1
1520530364301790942,-0.042613,-0.100958,0.025478,2.2500,482,1
1520530364351791942,0.068174,0.057920,-0.085072,2.4689,537,1
1520530364401852819,0.051848,0.019817,-0.045993,1.4400,564,1
1520530364451853819,0.036859,0.036172,-0.038471,1.2879,511,1
1520530364501855819,0.030000,0.039233,-0.026461,1.1206,372,1
1520530364601858819,-0.047091,0.074817,-0.040493,1.9447,192,1
1520530364651860819,-0.031188,0.130828,-0.037169,2.7906,284,1
1520530364701861819,-0.038535,0.060995,-0.023639,1.5184,335,1
1520530364751863819,-0.046388,-0.033333,-0.018013,1.1978,378,1
1520530364802375486,-0.024596,0.049797,-0.033299,1.2820,332,1
1520530364852377486,-0.040148,0.001962,-0.015869,0.8643,511,1
1520530364902378486,0.022321,0.139400,-0.028854,2.8818,539,1
1520530364952380486,-0.014590,0.039088,-0.009845,0.8573,526,1
1520530365002382486,-0.013819,0.028711,-0.013506,0.6921,529,1
1520530365052383486,-0.008819,0.014156,-0.020245,0.5246,483,1
1520530365102385486,-0.017440,0.015400,-0.011825,0.5219,519,1
1520530365152386486,0.003062,0.015153,-0.016163,0.4473,533,1
1520530365201843644,-0.001296,-0.004601,-0.019410,0.4042,479,1
1520530365251845644,0.007110,0.001875,-0.028072,0.5804,491,1
1520530365301846644,0.001076,0.020775,-0.009732,0.4593,489,1
1520530365351848644,0.010127,0.023792,-0.023850,0.7035,509,1
1520530365401849644,0.009285,0.020435,-0.005375,0.4616,504,1
1520530365451851644,0.006899,0.010441,-0.028199,0.6170,480,1
1520530365501852644,-0.011305,0.004778,-0.019687,0.4640,495,1
1520530365551854644,-0.049441,-0.030844,-0.005926,1.1714,468,1
1520530365601534802,0.030972,0.014347,-0.010263,0.7175,450,1
1520530365651536802,0.048352,0.007545,0.015122,1.0244,307,1
1520530365701538802,0.003399,-0.013224,-0.018952,0.4672,333,1
1520530365751539802,0.029716,0.030051,-0.025473,0.9869,322,1
1520530365801545802,0.021306,0.016481,-0.022764,0.7052,339,1
1520530365851542802,0.019047,0.023894,-0.026212,0.8052,290,1
1520530365901544802,0.008248,-0.020336,-0.031400,0.7661,320,1
1520530365951545802,0.031183,-0.100931,-0.052903,2.3629,343,1
1520530366001907451,-0.029421,-0.023755,-0.024785,0.8978,314,1
1520530366051908451,-0.022761,-0.046153,-0.040136,1.3052,447,1
1520530366101910451,-0.032823,-0.004227,-0.031883,0.9190,424,1
1520530366151911451,-0.093404,0.022413,-0.072735,2.4097,443,1
1520530366201913451,-0.039364,-0.031745,-0.047296,1.3847,422,1
1520530366251915451,-0.012107,0.022272,-0.047357,1.0743,445,1
1520530366301916451,-0.032052,-0.019110,-0.063835,1.4788,468,1
1520530366351918451,-0.091657,0.003902,-0.073383,2.3495,416,1
1520530366402119591,0.024952,0.029510,-0.052301,1.2954,412,1
1520530366452121591,0.013981,0.064586,-0.058120,1.7600,473,1
1520530366502123591,-0.108528,0.014153,-0.086265,2.7870,468,1
1520530366552124591,0.039405,0.010703,-0.038991,1.1292,429,1
1520530366602126591,-0.024505,0.035127,-0.058059,1.4429,428,1
1520530366652127591,-0.080878,0.036936,-0.091388,2.5500,464,1
1520530366702129591,-0.047830,0.030323,-0.080216,1.9638,460,1
1520530366752131591,-0.028496,0.020359,-0.054852,1.3015,509,1
1520530366802132591,-0.028153,0.025329,-0.044253,1.1649,536,1
1520530366852165609,-0.016682,0.026303,-0.036214,0.9547,568,1
1520530366902166609,-0.033783,0.033036,-0.031604,1.1369,600,1
1520530366952168609,-0.007740,0.036636,-0.026529,0.9178,562,1
1520530367002169609,-0.025966,0.035365,-0.029776,1.0605,601,1
1520530367052171609,-0.021725,0.026222,-0.024850,0.8431,594,1
1520530367102177609,0.008852,0.018799,-0.025053,0.6509,536,1
1520530367152174609,0.085326,0.037939,-0.024467,1.9308,486,1
1520530367202176609,-0.025359,0.031333,-0.030642,1.0126,541,1
1520530367252539574,-0.012896,0.033654,-0.024439,0.8646,516,1
1520530367302540574,-0.013493,0.019759,-0.028098,0.7381,581,1
1520530367352542574,0.066305,0.029123,-0.027985,1.5527,577,1
1520530367402544574,0.022168,-0.018124,-0.030527,0.8371,483,1
1520530367452545574,-0.012999,-0.014774,-0.025667,0.6468,494,1
1520530367502547574,0.050565,-0.046535,-0.041136,1.6017,477,1
1520530367552548574,0.028501,-0.045515,-0.035435,1.2868,483,1
1520530367602550574,0.012281,0.002569,-0.030571,0.6609,464,1
1520530367652264205,0.055686,-0.049136,-0.028912,1.6031,471,1
1520530367702266205,0.045538,-0.022229,-0.026606,1.1446,461,1
1520530367752267205,0.096055,0.009731,-0.025483,1.9970,418,1
1520530367802269205,0.114623,-0.003334,-0.045382,2.4664,413,1
1520530367852271205,0.039842,-0.056164,-0.032224,1.5205,461,1
1520530367902272205,0.038813,-0.035442,-0.027310,1.1846,457,1
1520530367952274205,0.069931,-0.041204,-0.014072,1.6475,456,1
1520530368002275205,-0.039320,0.017747,-0.029066,1.0403,501,1
1520530368052124012,0.088401,0.049220,-0.030721,2.1212,535,1
1520530368102125012,0.007381,0.029182,-0.018253,0.7040,504,1
1520530368152127012,0.020634,0.012050,-0.032037,0.7993,499,1
1520530368202129012,0.033871,0.006839,-0.041189,1.0752,537,1
1520530368252130012,0.013490,0.018159,-0.028519,0.7280,475,1
1520530368302132012,0.021804,-0.006238,-0.034363,0.8234,484,1
1520530368352134012,0.008128,0.015926,-0.020698,0.5470,508,1
1520530368402135012,0.023262,-0.006036,-0.023505,0.6723,439,1
1520530368452048311,0.031066,-0.008096,-0.034185,0.9396,353,1
1520530368502050311,0.008218,-0.003705,-0.023541,0.5041,418,1
1520530368552051311,0.009284,-0.003918,-0.017885,0.4106,365,1
1520530368602053311,0.008764,0.005769,-0.010393,0.2954,342,1
1520530368652054311,-0.000720,0.002848,-0.024016,0.4839,313,1
1520530368702056311,-0.015192,0.002185,-0.027102,0.6229,318,1
1520530368752057311,0.030920,-0.037728,-0.012995,1.0096,246,1
1520530368802058311,-0.002703,-0.029194,-0.026517,0.7906,186,1
1520530368851388802,-0.007552,0.014460,-0.023603,0.5816,42,1
1520530368901390802,-0.042770,0.136573,-0.063293,3.1296,105,1
1520530368951391802,-0.039261,0.016248,-0.033002,1.0760,97,1
1520530369001393802,-0.026027,0.015628,-0.043428,1.0597,102,1
1520530369051394802,-0.004375,0.015823,-0.035406,0.7805,69,1
1520530369101396802,-0.055767,0.045772,-0.033143,1.5878,75,1
1520530369151397802,-0.058082,0.057921,-0.034936,1.7831,66,1
1520530369351537767,-0.039471,0.006836,-0.048519,1.2584,303,1
1520530369401539767,-0.027392,0.012049,-0.036093,0.9377,315,1
1520530369451541767,-0.039860,0.031933,-0.034000,1.2271,305,1
1520530369501542767,-0.008834,-0.022373,-0.020200,0.6282,318,1
1520530369551544767,-0.002546,-0.014594,-0.023030,0.5476,293,1
1520530369601545767,-0.006590,0.012037,-0.017374,0.4428,272,1
1520530369651547767,-0.010800,0.015838,-0.019602,0.5483,255,1
1520530369701896416,-0.017032,0.019939,-0.022328,0.6840,213,1
1520530369751898416,-0.010918,0.007682,-0.022843,0.5291,366,1
1520530369801900416,-0.005728,0.018090,-0.018632,0.5318,415,1
1520530369851901416,-0.007150,0.009264,-0.013958,0.3643,414,1
1520530369901903416,-0.010819,0.009454,-0.008740,0.3363,444,1
1520530369951905416,-0.007356,0.003691,-0.013845,0.3221,378,1
1520530370001906416,-0.000734,0.003181,-0.012757,0.2634,367,1
1520530370051908416,0.000446,0.002952,-0.007011,0.1524,275,1
1520530370101929714,0.002589,-0.002325,-0.009489,0.2021,268,1
1520530370151930714,0.022034,0.003612,0.001339,0.4474,272,1
1520530370201932714,0.022008,-0.002992,0.011342,0.4988,227,1
1520530370251933714,0.095838,-0.015999,0.036491,2.0758,232,1
1520530370301934714,0.001455,0.036164,0.000675,0.7240,246,1
1520530370351936714,0.010417,0.005931,-0.000532,0.2400,198,1
1520530370401937714,-0.022840,0.010829,0.000541,0.5057,202,1
1520530370451939714,-0.020732,0.010550,-0.009396,0.5018,205,1
1520530370501882556,-0.000569,0.007532,0.002090,0.1569,208,1
1520530370551883556,0.024370,-0.004839,-0.000220,0.4969,183,1
1520530370601898556,0.023234,-0.002133,0.002490,0.4691,172,1
1520530370651886556,0.048483,-0.056533,0.007341,1.4971,179,1
1520530370701888556,0.029915,0.088613,0.041258,2.0444,183,1
1520530370751889556,0.052839,-0.003446,-0.017104,1.1129,183,1
1520530370801891556,0.041582,0.018155,0.015911,0.9616,167,1
1520530370851892556,-0.013095,0.003365,-0.006826,0.3029,173,1
1520530370901941012,-0.035448,0.036880,0.013471,1.0569,201,1
1520530370951942012,-0.015096,-0.012217,-0.007276,0.4148,215,1
1520530371001944012,-0.056589,-0.017066,-0.027539,1.3041,195,1
1520530371051946012,0.012230,0.040857,0.024589,0.9845,195,1
1520530371101947012,-0.022747,0.019475,0.003747,0.6035,276,1
1520530371151949012,0.018985,0.023004,0.005987,0.6084,378,1
1520530371201950012,0.011365,0.020533,-0.011721,0.5246,323,1
1520530371251952012,-0.018256,0.001349,0.004767,0.3783,382,1
1520530371301953012,-0.030061,0.004600,0.026566,0.8076,355,1
